time,open,high,low,close,volume,ticker,companyType
2024-11-04 09:15:00,70400,70400,70200,70200,3900,GAS,CT
2024-11-04 09:18:00,70300,70300,70200,70300,1500,GAS,CT
2024-11-04 09:19:00,70200,70200,70200,70200,900,GAS,CT
2024-11-04 09:20:00,70200,70200,70200,70200,400,GAS,CT
2024-11-04 09:22:00,70200,70200,70200,70200,1400,GAS,CT
2024-11-04 09:23:00,70200,70200,70200,70200,700,GAS,CT
2024-11-04 09:24:00,70200,70200,70200,70200,100,GAS,CT
2024-11-04 09:25:00,70200,70200,70000,70000,10500,GAS,CT
2024-11-04 09:26:00,70100,70100,70100,70100,200,GAS,CT
2024-11-04 09:27:00,70100,70100,70100,70100,6200,GAS,CT
2024-11-04 09:28:00,70100,70100,69900,69900,24200,GAS,CT
2024-11-04 09:29:00,70000,70000,70000,70000,3100,GAS,CT
2024-11-04 09:30:00,70000,70000,70000,70000,3400,GAS,CT
2024-11-04 09:31:00,70000,70000,70000,70000,3500,GAS,CT
2024-11-04 09:32:00,70000,70000,70000,70000,3100,GAS,CT
2024-11-04 09:33:00,70000,70000,70000,70000,300,GAS,CT
2024-11-04 09:34:00,70100,70100,70000,70000,900,GAS,CT
2024-11-04 09:35:00,70100,70100,70100,70100,100,GAS,CT
2024-11-04 09:36:00,70000,70100,70000,70100,1400,GAS,CT
2024-11-04 09:37:00,70100,70100,70100,70100,3300,GAS,CT
2024-11-04 09:38:00,70100,70100,70100,70100,2100,GAS,CT
2024-11-04 09:39:00,70100,70100,70100,70100,600,GAS,CT
2024-11-04 09:40:00,70000,70000,70000,70000,100,GAS,CT
2024-11-04 09:41:00,70000,70000,70000,70000,1900,GAS,CT
2024-11-04 09:42:00,70000,70100,70000,70100,200,GAS,CT
2024-11-04 09:43:00,70000,70000,70000,70000,4800,GAS,CT
2024-11-04 09:44:00,70000,70000,70000,70000,11800,GAS,CT
2024-11-04 09:45:00,70000,70000,70000,70000,2600,GAS,CT
2024-11-04 09:48:00,70000,70000,70000,70000,1200,GAS,CT
2024-11-04 09:49:00,70000,70000,70000,70000,600,GAS,CT
2024-11-04 09:51:00,70000,70000,70000,70000,4100,GAS,CT
2024-11-04 09:52:00,70000,70000,70000,70000,100,GAS,CT
2024-11-04 09:53:00,70000,70000,70000,70000,400,GAS,CT
2024-11-04 09:54:00,70000,70200,70000,70200,1500,GAS,CT
2024-11-04 09:55:00,70200,70200,70200,70200,1300,GAS,CT
2024-11-04 09:56:00,70200,70200,70200,70200,900,GAS,CT
2024-11-04 09:57:00,70200,70200,70200,70200,700,GAS,CT
2024-11-04 10:00:00,70100,70100,70100,70100,800,GAS,CT
2024-11-04 10:01:00,70100,70200,70100,70200,1000,GAS,CT
2024-11-04 10:02:00,70100,70100,70100,70100,1200,GAS,CT
2024-11-04 10:03:00,70000,70000,70000,70000,5000,GAS,CT
2024-11-04 10:04:00,70000,70000,70000,70000,1400,GAS,CT
2024-11-04 10:05:00,70100,70100,70000,70000,300,GAS,CT
2024-11-04 10:06:00,70000,70000,70000,70000,400,GAS,CT
2024-11-04 10:07:00,70000,70200,70000,70100,2500,GAS,CT
2024-11-04 10:08:00,70000,70000,70000,70000,1000,GAS,CT
2024-11-04 10:10:00,70000,70200,70000,70200,2000,GAS,CT
2024-11-04 10:11:00,70200,70200,70000,70000,400,GAS,CT
2024-11-04 10:12:00,70000,70000,70000,70000,2000,GAS,CT
2024-11-04 10:13:00,70200,70200,70000,70000,1300,GAS,CT
2024-11-04 10:15:00,70000,70000,70000,70000,100,GAS,CT
2024-11-04 10:17:00,70000,70000,70000,70000,1300,GAS,CT
2024-11-04 10:18:00,70000,70000,70000,70000,300,GAS,CT
2024-11-04 10:19:00,70000,70100,70000,70100,600,GAS,CT
2024-11-04 10:20:00,70100,70100,70100,70100,1500,GAS,CT
2024-11-04 10:21:00,70100,70100,70100,70100,1000,GAS,CT
2024-11-04 10:22:00,70100,70100,70100,70100,2900,GAS,CT
2024-11-04 10:24:00,70100,70100,70100,70100,1400,GAS,CT
2024-11-04 10:25:00,70100,70100,70000,70000,6500,GAS,CT
2024-11-04 10:27:00,70000,70100,70000,70100,1000,GAS,CT
2024-11-04 10:28:00,70000,70000,70000,70000,100,GAS,CT
2024-11-04 10:30:00,70100,70100,70000,70000,600,GAS,CT
2024-11-04 10:31:00,70100,70100,70100,70100,100,GAS,CT
2024-11-04 10:32:00,70100,70100,70100,70100,100,GAS,CT
2024-11-04 10:33:00,70100,70100,70100,70100,300,GAS,CT
2024-11-04 10:34:00,70100,70100,70100,70100,1300,GAS,CT
2024-11-04 10:36:00,70100,70100,70100,70100,500,GAS,CT
2024-11-04 10:37:00,70100,70100,70100,70100,2300,GAS,CT
2024-11-04 10:38:00,70100,70100,70100,70100,200,GAS,CT
2024-11-04 10:41:00,70200,70200,70200,70200,600,GAS,CT
2024-11-04 10:45:00,70200,70200,70200,70200,300,GAS,CT
2024-11-04 10:47:00,70100,70100,70100,70100,3900,GAS,CT
2024-11-04 10:48:00,70100,70100,70100,70100,1100,GAS,CT
2024-11-04 10:50:00,70100,70200,70100,70200,2300,GAS,CT
2024-11-04 10:52:00,70100,70100,70100,70100,1500,GAS,CT
2024-11-04 10:53:00,70100,70100,70100,70100,1200,GAS,CT
2024-11-04 10:54:00,70100,70100,70100,70100,1800,GAS,CT
2024-11-04 10:55:00,70100,70100,70100,70100,1100,GAS,CT
2024-11-04 10:56:00,70100,70100,70100,70100,1900,GAS,CT
2024-11-04 10:57:00,70100,70100,70100,70100,100,GAS,CT
2024-11-04 10:58:00,70100,70100,70100,70100,100,GAS,CT
2024-11-04 11:00:00,70100,70100,70100,70100,100,GAS,CT
2024-11-04 11:01:00,70100,70200,70100,70200,500,GAS,CT
2024-11-04 11:02:00,70100,70100,70100,70100,2100,GAS,CT
2024-11-04 11:03:00,70100,70100,70100,70100,900,GAS,CT
2024-11-04 11:05:00,70100,70100,70100,70100,100,GAS,CT
2024-11-04 11:06:00,70100,70100,70100,70100,200,GAS,CT
2024-11-04 11:07:00,70100,70100,70100,70100,500,GAS,CT
2024-11-04 11:08:00,70200,70200,70200,70200,3500,GAS,CT
2024-11-04 11:09:00,70200,70200,70200,70200,700,GAS,CT
2024-11-04 11:10:00,70200,70200,70200,70200,400,GAS,CT
2024-11-04 11:11:00,70100,70100,70100,70100,100,GAS,CT
2024-11-04 11:13:00,70200,70200,70200,70200,600,GAS,CT
2024-11-04 11:14:00,70100,70100,70100,70100,100,GAS,CT
2024-11-04 11:17:00,70100,70100,70100,70100,300,GAS,CT
