time,open,high,low,close,volume,ticker,companyType
2024-11-04 09:15:00,43650,43650,43600,43600,2500,BVH,BH
2024-11-04 09:16:00,43600,43600,43600,43600,100,BVH,BH
2024-11-04 09:18:00,43600,43700,43600,43650,2400,BVH,BH
2024-11-04 09:19:00,43700,43700,43700,43700,500,BVH,BH
2024-11-04 09:20:00,43700,43700,43700,43700,900,BVH,BH
2024-11-04 09:21:00,43650,43650,43650,43650,1000,BVH,BH
2024-11-04 09:22:00,43650,43700,43650,43700,3400,BVH,BH
2024-11-04 09:23:00,43750,43800,43750,43750,8300,BVH,BH
2024-11-04 09:24:00,43850,43950,43850,43950,10000,BVH,BH
2024-11-04 09:25:00,44000,44100,44000,44100,18900,BVH,BH
2024-11-04 09:26:00,44100,44200,44100,44200,28600,BVH,BH
2024-11-04 09:27:00,44200,44350,44200,44350,10600,BVH,BH
2024-11-04 09:28:00,44350,44400,44300,44300,1000,BVH,BH
2024-11-04 09:29:00,44250,44250,44150,44150,900,BVH,BH
2024-11-04 09:30:00,44150,44150,44150,44150,300,BVH,BH
2024-11-04 09:31:00,44150,44200,44150,44200,900,BVH,BH
2024-11-04 09:33:00,44200,44200,44200,44200,400,BVH,BH
2024-11-04 09:35:00,44200,44200,44150,44150,3000,BVH,BH
2024-11-04 09:36:00,44150,44150,44100,44100,7700,BVH,BH
2024-11-04 09:37:00,44050,44050,44050,44050,5300,BVH,BH
2024-11-04 09:38:00,44050,44050,44050,44050,200,BVH,BH
2024-11-04 09:39:00,44050,44050,44050,44050,200,BVH,BH
2024-11-04 09:41:00,44050,44050,44050,44050,2100,BVH,BH
2024-11-04 09:42:00,44050,44050,44050,44050,100,BVH,BH
2024-11-04 09:43:00,44050,44050,44050,44050,3000,BVH,BH
2024-11-04 09:44:00,44050,44050,44050,44050,100,BVH,BH
2024-11-04 09:45:00,44050,44050,44050,44050,900,BVH,BH
2024-11-04 09:46:00,44000,44000,44000,44000,900,BVH,BH
2024-11-04 09:48:00,44000,44000,44000,44000,100,BVH,BH
2024-11-04 09:50:00,44000,44000,44000,44000,1400,BVH,BH
2024-11-04 09:51:00,44000,44000,44000,44000,300,BVH,BH
2024-11-04 09:52:00,44000,44000,44000,44000,200,BVH,BH
2024-11-04 09:54:00,44000,44000,44000,44000,600,BVH,BH
2024-11-04 09:55:00,44050,44050,44050,44050,800,BVH,BH
2024-11-04 09:56:00,44050,44050,44050,44050,300,BVH,BH
2024-11-04 09:57:00,44000,44000,43950,43950,4300,BVH,BH
2024-11-04 10:01:00,43950,43950,43950,43950,300,BVH,BH
2024-11-04 10:03:00,43950,43950,43900,43900,1500,BVH,BH
2024-11-04 10:05:00,43900,43900,43900,43900,600,BVH,BH
2024-11-04 10:06:00,43900,43900,43900,43900,1100,BVH,BH
2024-11-04 10:08:00,43900,43900,43900,43900,8200,BVH,BH
2024-11-04 10:09:00,43900,43900,43900,43900,100,BVH,BH
2024-11-04 10:10:00,44000,44000,44000,44000,300,BVH,BH
2024-11-04 10:11:00,44000,44000,44000,44000,100,BVH,BH
2024-11-04 10:13:00,43850,43850,43850,43850,100,BVH,BH
2024-11-04 10:15:00,43850,43850,43850,43850,200,BVH,BH
2024-11-04 10:17:00,43850,43850,43850,43850,100,BVH,BH
2024-11-04 10:22:00,43800,43800,43800,43800,600,BVH,BH
2024-11-04 10:23:00,43800,43800,43800,43800,500,BVH,BH
2024-11-04 10:25:00,43800,43800,43800,43800,100,BVH,BH
2024-11-04 10:26:00,43800,43800,43750,43750,1000,BVH,BH
2024-11-04 10:28:00,43800,43800,43800,43800,200,BVH,BH
2024-11-04 10:29:00,43800,43800,43800,43800,400,BVH,BH
2024-11-04 10:33:00,43850,43850,43850,43850,1000,BVH,BH
2024-11-04 10:38:00,43850,43850,43800,43850,4200,BVH,BH
2024-11-04 10:39:00,43850,43850,43850,43850,500,BVH,BH
2024-11-04 10:41:00,43850,43850,43850,43850,1000,BVH,BH
2024-11-04 10:42:00,43850,43850,43850,43850,100,BVH,BH
2024-11-04 10:47:00,43850,43850,43850,43850,1000,BVH,BH
2024-11-04 10:49:00,43800,43800,43800,43800,4000,BVH,BH
2024-11-04 10:51:00,43800,43800,43800,43800,1200,BVH,BH
2024-11-04 10:56:00,43800,43800,43800,43800,100,BVH,BH
2024-11-04 10:58:00,43800,43800,43800,43800,300,BVH,BH
2024-11-04 10:59:00,43800,43800,43800,43800,3000,BVH,BH
2024-11-04 11:02:00,43800,43800,43800,43800,500,BVH,BH
2024-11-04 11:03:00,43800,43800,43800,43800,100,BVH,BH
2024-11-04 11:06:00,43800,43800,43800,43800,100,BVH,BH
2024-11-04 11:08:00,43850,43850,43850,43850,1100,BVH,BH
2024-11-04 11:09:00,43850,43850,43850,43850,600,BVH,BH
2024-11-04 11:10:00,43850,43850,43850,43850,400,BVH,BH
2024-11-04 11:11:00,43850,43850,43850,43850,2200,BVH,BH
2024-11-04 11:12:00,43800,43800,43800,43800,2100,BVH,BH
2024-11-04 11:14:00,43750,43750,43750,43750,100,BVH,BH
2024-11-04 11:16:00,43750,43750,43750,43750,100,BVH,BH
2024-11-04 11:19:00,43800,43800,43800,43800,1000,BVH,BH
2024-11-04 11:20:00,43800,43800,43800,43800,100,BVH,BH
2024-11-04 11:22:00,43800,43800,43800,43800,200,BVH,BH
2024-11-04 11:24:00,43800,43800,43800,43800,1900,BVH,BH
2024-11-04 11:26:00,43800,43800,43800,43800,1000,BVH,BH
2024-11-04 11:28:00,43800,43800,43800,43800,500,BVH,BH
2024-11-04 11:29:00,43800,43800,43800,43800,100,BVH,BH
2024-11-04 13:00:00,43800,43850,43800,43850,8600,BVH,BH
2024-11-04 13:01:00,43850,43850,43800,43800,1900,BVH,BH
2024-11-04 13:02:00,43800,43800,43800,43800,400,BVH,BH
2024-11-04 13:03:00,43800,43800,43800,43800,300,BVH,BH
2024-11-04 13:04:00,43800,43800,43800,43800,500,BVH,BH
2024-11-04 13:07:00,43800,43800,43800,43800,3100,BVH,BH
2024-11-04 13:08:00,43800,43800,43800,43800,3000,BVH,BH
2024-11-04 13:09:00,43850,43850,43850,43850,1300,BVH,BH
2024-11-04 13:15:00,43850,43850,43850,43850,100,BVH,BH
2024-11-04 13:16:00,43850,43850,43850,43850,100,BVH,BH
2024-11-04 13:18:00,43850,43850,43850,43850,8600,BVH,BH
2024-11-04 13:19:00,43850,43850,43800,43800,7500,BVH,BH
2024-11-04 13:21:00,43800,43800,43800,43800,500,BVH,BH
2024-11-04 13:23:00,43800,43800,43800,43800,100,BVH,BH
2024-11-04 13:24:00,43800,43800,43800,43800,10200,BVH,BH
2024-11-04 13:25:00,43800,43800,43800,43800,5400,BVH,BH
2024-11-04 13:26:00,43800,43800,43800,43800,2600,BVH,BH
2024-11-04 13:27:00,43800,43800,43800,43800,2000,BVH,BH
2024-11-04 13:29:00,43800,43800,43800,43800,1100,BVH,BH
2024-11-04 13:30:00,43800,43800,43800,43800,2100,BVH,BH
2024-11-04 13:31:00,43800,43850,43800,43850,2200,BVH,BH
2024-11-04 13:35:00,43800,43800,43800,43800,1600,BVH,BH
2024-11-04 13:36:00,43800,43850,43800,43850,1500,BVH,BH
2024-11-04 13:37:00,43850,43850,43850,43850,500,BVH,BH
2024-11-04 13:38:00,43800,43800,43800,43800,1000,BVH,BH
2024-11-04 13:41:00,43800,43800,43800,43800,600,BVH,BH
2024-11-04 13:42:00,43800,43800,43800,43800,300,BVH,BH
2024-11-04 13:43:00,43800,43800,43800,43800,100,BVH,BH
2024-11-04 13:45:00,43800,43800,43800,43800,2000,BVH,BH
2024-11-04 13:46:00,43800,43800,43800,43800,200,BVH,BH
2024-11-04 13:47:00,43800,43800,43800,43800,1500,BVH,BH
