time,open,high,low,close,volume,ticker,companyType
2024-11-04 09:15:00,25000,25050,24950,24950,45300,ACB,NH
2024-11-04 09:16:00,24950,24950,24900,24900,22400,ACB,NH
2024-11-04 09:17:00,24900,24900,24900,24900,13600,ACB,NH
2024-11-04 09:18:00,24900,24950,24900,24950,147100,ACB,NH
2024-11-04 09:19:00,24950,24950,24900,24950,18900,ACB,NH
2024-11-04 09:20:00,24950,24950,24900,24900,17800,ACB,NH
2024-11-04 09:21:00,24950,24950,24900,24950,5200,ACB,NH
2024-11-04 09:22:00,24950,24950,24900,24950,52300,ACB,NH
2024-11-04 09:23:00,24950,24950,24900,24950,22900,ACB,NH
2024-11-04 09:24:00,24900,24950,24900,24900,140500,ACB,NH
2024-11-04 09:25:00,24900,24950,24850,24900,74000,ACB,NH
2024-11-04 09:26:00,24900,24900,24900,24900,3600,ACB,NH
2024-11-04 09:27:00,24900,24900,24900,24900,29800,ACB,NH
2024-11-04 09:28:00,24900,24900,24900,24900,3700,ACB,NH
2024-11-04 09:29:00,24900,24900,24900,24900,4200,ACB,NH
2024-11-04 09:30:00,24900,24950,24900,24950,13200,ACB,NH
2024-11-04 09:31:00,24950,24950,24950,24950,600,ACB,NH
2024-11-04 09:32:00,24950,24950,24950,24950,200,ACB,NH
2024-11-04 09:33:00,24950,24950,24950,24950,1500,ACB,NH
2024-11-04 09:34:00,24950,24950,24950,24950,60100,ACB,NH
2024-11-04 09:35:00,25000,25000,24950,25000,800,ACB,NH
2024-11-04 09:36:00,24950,24950,24950,24950,7000,ACB,NH
2024-11-04 09:37:00,24950,25000,24950,24950,1400,ACB,NH
2024-11-04 09:38:00,24950,25000,24950,24950,12900,ACB,NH
2024-11-04 09:39:00,24950,24950,24950,24950,3800,ACB,NH
2024-11-04 09:40:00,24950,24950,24900,24950,37400,ACB,NH
2024-11-04 09:41:00,24950,24950,24950,24950,600,ACB,NH
2024-11-04 09:42:00,24900,24950,24900,24900,20500,ACB,NH
2024-11-04 09:43:00,24950,24950,24900,24900,76700,ACB,NH
2024-11-04 09:44:00,24900,24900,24900,24900,68300,ACB,NH
2024-11-04 09:45:00,24900,24900,24850,24900,58400,ACB,NH
2024-11-04 09:46:00,24900,24900,24850,24900,7600,ACB,NH
2024-11-04 09:47:00,24900,24900,24900,24900,21900,ACB,NH
2024-11-04 09:48:00,24900,24900,24850,24850,12500,ACB,NH
2024-11-04 09:49:00,24850,24900,24850,24850,80700,ACB,NH
2024-11-04 09:50:00,24850,24900,24850,24900,6400,ACB,NH
2024-11-04 09:51:00,24900,24900,24850,24850,125700,ACB,NH
2024-11-04 09:52:00,24850,24900,24850,24850,105400,ACB,NH
2024-11-04 09:53:00,24850,24850,24850,24850,16600,ACB,NH
2024-11-04 09:54:00,24850,24900,24850,24850,27900,ACB,NH
2024-11-04 09:55:00,24850,24900,24800,24900,71700,ACB,NH
2024-11-04 09:56:00,24900,24900,24850,24900,25200,ACB,NH
2024-11-04 09:57:00,24900,24900,24900,24900,26100,ACB,NH
2024-11-04 09:58:00,24900,24900,24900,24900,10500,ACB,NH
2024-11-04 09:59:00,24850,24900,24850,24850,14900,ACB,NH
2024-11-04 10:00:00,24850,24850,24850,24850,43500,ACB,NH
2024-11-04 10:01:00,24850,24850,24800,24850,32600,ACB,NH
2024-11-04 10:02:00,24850,24850,24850,24850,7200,ACB,NH
2024-11-04 10:03:00,24850,24850,24850,24850,42100,ACB,NH
2024-11-04 10:04:00,24800,24850,24800,24850,5500,ACB,NH
2024-11-04 10:05:00,24850,24850,24850,24850,27500,ACB,NH
2024-11-04 10:06:00,24850,24850,24850,24850,61800,ACB,NH
2024-11-04 10:07:00,24850,24850,24850,24850,68700,ACB,NH
2024-11-04 10:08:00,24850,24850,24800,24800,28600,ACB,NH
2024-11-04 10:09:00,24800,24800,24800,24800,11500,ACB,NH
2024-11-04 10:10:00,24800,24850,24800,24850,58600,ACB,NH
2024-11-04 10:11:00,24850,24850,24800,24800,9600,ACB,NH
2024-11-04 10:12:00,24850,24850,24800,24800,10900,ACB,NH
2024-11-04 10:13:00,24850,24850,24800,24850,26300,ACB,NH
2024-11-04 10:14:00,24850,24850,24800,24850,5000,ACB,NH
2024-11-04 10:15:00,24850,24850,24800,24800,12300,ACB,NH
2024-11-04 10:16:00,24800,24850,24800,24850,22700,ACB,NH
2024-11-04 10:17:00,24850,24850,24850,24850,17900,ACB,NH
2024-11-04 10:18:00,24850,24900,24850,24850,26100,ACB,NH
2024-11-04 10:19:00,24850,24850,24850,24850,2200,ACB,NH
2024-11-04 10:20:00,24850,24850,24850,24850,2300,ACB,NH
2024-11-04 10:21:00,24900,24900,24900,24900,11400,ACB,NH
2024-11-04 10:22:00,24900,24900,24900,24900,94500,ACB,NH
2024-11-04 10:23:00,24950,24950,24900,24900,7100,ACB,NH
2024-11-04 10:24:00,24900,24900,24900,24900,4500,ACB,NH
2024-11-04 10:26:00,24900,24950,24900,24900,7200,ACB,NH
2024-11-04 10:27:00,24900,24900,24900,24900,18600,ACB,NH
2024-11-04 10:28:00,24900,24900,24850,24850,2800,ACB,NH
2024-11-04 10:29:00,24900,24900,24900,24900,8000,ACB,NH
2024-11-04 10:30:00,24900,24900,24900,24900,2300,ACB,NH
2024-11-04 10:31:00,24900,24900,24900,24900,700,ACB,NH
2024-11-04 10:32:00,24950,24950,24950,24950,3000,ACB,NH
2024-11-04 10:34:00,24900,24900,24900,24900,1300,ACB,NH
2024-11-04 10:36:00,24900,24900,24900,24900,100,ACB,NH
2024-11-04 10:37:00,24900,24900,24900,24900,9300,ACB,NH
2024-11-04 10:38:00,24900,24900,24900,24900,1600,ACB,NH
2024-11-04 10:39:00,24900,24950,24900,24950,1500,ACB,NH
2024-11-04 10:40:00,24900,24900,24900,24900,500,ACB,NH
2024-11-04 10:41:00,24900,24900,24900,24900,3900,ACB,NH
2024-11-04 10:42:00,24900,24950,24900,24900,4000,ACB,NH
2024-11-04 10:43:00,24900,24900,24900,24900,6100,ACB,NH
2024-11-04 10:44:00,24900,24900,24900,24900,6100,ACB,NH
2024-11-04 10:45:00,24900,24900,24900,24900,3000,ACB,NH
2024-11-04 10:46:00,24850,24900,24850,24900,700,ACB,NH
2024-11-04 10:47:00,24900,24900,24900,24900,2100,ACB,NH
2024-11-04 10:48:00,24900,24900,24900,24900,200,ACB,NH
2024-11-04 10:49:00,24850,24900,24850,24850,207700,ACB,NH
2024-11-04 10:50:00,24900,24900,24900,24900,56000,ACB,NH
2024-11-04 10:51:00,24900,24900,24900,24900,10600,ACB,NH
2024-11-04 10:52:00,24900,24900,24900,24900,10800,ACB,NH
2024-11-04 10:53:00,24900,24900,24900,24900,900,ACB,NH
2024-11-04 10:54:00,24900,24900,24850,24850,101300,ACB,NH
2024-11-04 10:55:00,24850,24850,24850,24850,31100,ACB,NH
2024-11-04 10:56:00,24850,24850,24850,24850,10000,ACB,NH
2024-11-04 10:57:00,24850,24900,24850,24900,1300,ACB,NH
2024-11-04 10:58:00,24850,24850,24850,24850,600,ACB,NH
2024-11-04 10:59:00,24850,24850,24850,24850,1000,ACB,NH
2024-11-04 11:00:00,24900,24900,24900,24900,1200,ACB,NH
2024-11-04 11:02:00,24900,24900,24850,24900,1300,ACB,NH
2024-11-04 11:03:00,24850,24850,24850,24850,2100,ACB,NH
2024-11-04 11:04:00,24850,24900,24850,24900,8400,ACB,NH
2024-11-04 11:05:00,24850,24850,24850,24850,102100,ACB,NH
2024-11-04 11:06:00,24850,24900,24850,24900,26300,ACB,NH
2024-11-04 11:07:00,24850,24850,24850,24850,212300,ACB,NH
2024-11-04 11:08:00,24900,24900,24850,24900,147100,ACB,NH
2024-11-04 11:09:00,24900,24900,24900,24900,26500,ACB,NH
2024-11-04 11:10:00,24900,24900,24900,24900,19500,ACB,NH
2024-11-04 11:11:00,24900,24900,24900,24900,9300,ACB,NH
2024-11-04 11:12:00,24900,24900,24900,24900,900,ACB,NH
2024-11-04 11:13:00,24850,24850,24850,24850,207000,ACB,NH
2024-11-04 11:14:00,24850,24850,24850,24850,9600,ACB,NH
2024-11-04 11:15:00,24900,24900,24900,24900,200,ACB,NH
2024-11-04 11:16:00,24850,24850,24850,24850,2400,ACB,NH
